,codigo_trecho,vl_km_inic,vl_km_fina,vl_extensa,VMDa_C,VMDa_D,ds_sup_fed,GEH,acidentes_sem_vitima,acidentes_com_vitima,acidentes_com_mortos,acidentes_totais,UPS_medio,UPS_max,UPS_min,VDM,ICA_medio,ICA_max,ICA_min,tipo_pista,tipo_area,tipo_terreno
1663,259BES0070,53.1,57.7,4.6,1417.0,1570.0,PAV,,1.0,13.0,2.0,16.0,13.142857142857142,38.0,5.0,2268.0,6.955,8.035,4.938,Simples,Urbana,Montanhoso
1664,259BES0075,57.7,83.1,25.4,2475.0,2597.0,PAV,,3.0,40.0,1.0,44.0,18.0,48.0,5.0,3492.0,6.188166666666667,8.035,4.938,Simples,Rural,Ondulado
1665,259BES0080,83.1,101.1,18.0,2431.0,2316.0,PAV,,1.0,12.0,1.0,14.0,9.25,16.0,5.0,3500.0,5.7692499999999995,8.035,4.938,Simples,Rural,Plano
1666,259BES0085,101.1,102.3,1.2,2445.0,2222.0,PAV,,0.0,3.0,0.0,3.0,15.0,15.0,15.0,3523.0,7.799,7.799,7.799,Simples,Urbana,Plano
1667,259BES0095,102.3,106.3,4.0,2238.0,2008.0,PAV,,0.0,4.0,1.0,5.0,16.5,23.0,10.0,2895.0,7.2125,7.799,6.626,Simples,Urbana,Montanhoso
1668,262BES0010,0.0,1.3,1.3,4428.0,3837.0,DUP,,0.0,6.0,0.0,6.0,30.0,30.0,30.0,7328.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
1669,262BES0020,1.3,3.7,2.4,4651.0,4012.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,7745.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
1670,262BES0030,3.7,6.4,2.7,4651.0,4012.0,DUP,,1.0,9.0,0.0,10.0,15.333333333333334,20.0,10.0,7745.0,4.874666666666667,4.971,4.682,Dupla,Urbana,Plano
1671,262BES0070,15.9,40.4,24.5,5971.0,5667.0,PAV,A,9.0,58.0,3.0,70.0,16.9,60.0,2.0,11099.0,6.2454,8.035,5.111,Simples,N/A,Montanhoso
1672,262BES0090,40.4,43.7,3.3,4938.0,4609.0,PAV,,2.0,5.0,1.0,8.0,20.0,29.0,11.0,6491.0,6.6905,8.035,5.346,Simples,N/A,Montanhoso
1673,262BES0100,43.7,56.2,12.5,4514.5,4258.5,PAV,,3.0,33.0,3.0,39.0,20.7,43.0,5.0,6108.8,5.6143,8.035,4.938,Simples,N/A,Montanhoso
1674,262BES0110,56.2,87.1,30.9,4212.0,3995.0,PAV,,7.0,40.0,2.0,49.0,9.708333333333334,26.0,1.0,5934.0,5.324041666666667,7.799,4.938,Simples,N/A,Montanhoso
1675,262BES0130,87.1,93.8,6.7,4212.0,3995.0,PAV,,0.0,6.0,3.0,9.0,23.0,23.0,23.0,5934.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
1676,262BES0150,93.8,95.1,1.3,4198.0,4154.0,PAV,,0.0,8.0,0.0,8.0,40.0,40.0,40.0,6082.0,5.111,5.111,5.111,Simples,Rural,Plano
1677,262BES0155,95.1,103.7,8.6,3708.0,3637.0,PAV,A,3.0,11.0,3.0,17.0,16.166666666666668,29.0,5.0,5800.0,6.0855,8.035,5.111,Simples,Rural,Plano
1678,262BES0170,103.7,115.5,11.8,3046.0,3164.0,PAV,,2.0,29.0,5.0,36.0,35.333333333333336,69.0,5.0,4948.0,7.917000000000001,8.035,7.799,Simples,Urbana,Ondulado
1679,262BES0190,115.5,120.5,5.0,2735.0,2883.0,PAV,,0.0,6.0,2.0,8.0,14.0,23.0,5.0,4890.0,5.346,5.346,5.346,Simples,N/A,Montanhoso
1680,262BES0195,120.5,139.1,18.6,2789.5,2943.0,PAV,,1.0,9.0,0.0,10.0,6.571428571428571,15.0,1.0,4947.0,5.112857142857143,5.346,4.938,Simples,Rural,Ondulado
1681,262BES0200,139.1,166.4,27.3,2927.0,3477.5,PAV,,3.0,37.0,6.0,46.0,14.777777777777779,36.0,5.0,4955.666666666667,5.549944444444445,8.035,4.938,Simples,Rural,Ondulado
1682,262BES0205,166.4,169.3,2.9,1858.0,2885.0,PAV,,0.0,4.0,2.0,6.0,23.0,33.0,13.0,4177.0,5.2285,5.346,5.111,Simples,N/A,Montanhoso
1683,262BES0210,169.3,196.3,27.0,1527.0,1508.0,PAV,,4.0,18.0,5.0,27.0,9.9375,28.0,1.0,3178.0,5.10875,5.346,4.938,Simples,Rural,Ondulado
1684,262BMG0230,0.0,10.2,10.2,1527.0,1508.0,PAV,A,0.0,3.0,1.0,4.0,9.333333333333334,18.0,5.0,3178.0,5.21,5.346,4.938,Simples,N/A,Montanhoso
1685,262BMG0240,10.2,15.3,5.1,1527.0,1508.0,PAV,,1.0,7.0,0.0,8.0,12.0,16.0,5.0,3178.0,5.9703333333333335,8.035,4.938,Simples,Rural,Ondulado
1686,262BMG0250,15.3,29.0,13.7,1609.0,1836.0,PAV,,1.0,7.0,1.0,9.0,8.166666666666666,18.0,1.0,3430.0,5.402666666666666,6.626,5.111,Simples,Rural,Plano
1687,262BMG0270,29.0,34.1,5.1,1882.0,2062.0,PAV,,4.0,45.0,2.0,51.0,36.42857142857143,70.0,10.0,4167.285714285715,7.1808571428571435,8.035,5.346,Simples,Urbana,Montanhoso
1688,262BMG0290,34.1,50.8,16.7,2771.0,2563.0,PAV,,2.0,42.0,0.0,44.0,16.307692307692307,41.0,5.0,4778.0,6.041307692307693,8.035,4.938,Simples,Urbana,Montanhoso
1689,262BMG0295,50.8,52.2,1.4,1470.0,1656.0,PAV,,3.0,21.0,2.0,26.0,12.181818181818182,25.0,1.0,2748.0,5.378,8.035,4.938,Simples,Rural,Ondulado
1690,262BMG0300,67.8,72.2,4.4,1503.0,1745.0,PAV,,0.0,3.0,0.0,3.0,5.0,5.0,5.0,2723.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
1691,262BMG0310,72.2,96.0,23.8,1507.0,1710.0,PAV,,2.0,13.0,2.0,17.0,13.285714285714286,31.0,5.0,3138.0,5.9551428571428575,8.035,4.938,Simples,Rural,Plano
1692,262BMG0320,96.0,116.4,20.4,1614.0,1822.0,PAV,,2.0,11.0,1.0,14.0,8.75,33.0,1.0,3374.0,5.725875,7.799,4.938,Simples,Rural,Ondulado
1693,262BMG0330,116.4,121.2,4.800000000000001,3019.5,2951.5,PAV,A,0.0,6.0,1.0,7.0,14.333333333333334,20.0,10.0,5594.333333333333,7.877666666666666,8.035,7.799,Simples,Urbana,Plano
1694,262BMG0350,121.2,147.7,26.5,1426.0,1407.0,PAV,A,1.0,10.0,0.0,11.0,6.375,11.0,5.0,2323.0,5.2509999999999994,6.626,4.938,Simples,Rural,Ondulado
1695,262BMG0370,147.7,172.0,24.3,1513.0,1767.0,PAV,,4.0,10.0,4.0,18.0,11.777777777777779,32.0,5.0,2670.0,5.592444444444444,7.799,5.111,Simples,N/A,Montanhoso
1696,262BMG0390,172.0,185.1,13.1,1513.0,1759.0,PAV,A,3.0,3.0,1.0,7.0,6.2,18.0,1.0,2662.0,5.426399999999999,6.626,4.938,Simples,Rural,Montanhoso
1697,262BMG0393,185.1,196.2,11.1,961.0,1097.0,PAV,,1.0,6.0,0.0,7.0,5.166666666666667,10.0,1.0,2120.0,5.647833333333334,8.035,4.938,Simples,Rural,Montanhoso
1698,262BMG0650,359.5,375.4,15.9,9065.0,6728.0,DUP,,8.0,37.0,4.0,49.0,35.0,56.0,12.0,15324.0,4.418714285714286,4.971,3.616,Dupla,Urbana,Ondulado
1699,262BMG0670,375.4,383.1,7.7,6106.0,6006.0,DUP,,1.0,17.0,1.0,19.0,16.5,50.0,1.0,15324.0,3.7663333333333333,4.971,2.237,Dupla,Urbana,Ondulado
1700,262BMG0685,383.1,406.9,23.8,6098.0,6002.0,DUP,A,10.0,50.0,2.0,62.0,15.88888888888889,77.0,1.0,10962.666666666666,2.6590555555555557,4.971,2.237,Dupla,Rural,Plano
1701,262BMG0690,406.9,408.0,1.1,4266.0,4064.0,DUP,,2.0,4.0,0.0,6.0,22.0,22.0,22.0,10958.0,3.616,3.616,3.616,Dupla,Urbana,Montanhoso
1702,262BMG0710,408.0,418.5,10.5,3927.0,3876.0,DUP,,3.0,24.0,3.0,30.0,18.0,38.0,5.0,9441.555555555555,2.56,4.682,2.237,Dupla,Rural,Plano
1703,262BMG0730,418.5,436.3,17.8,3903.0,3840.0,DUP,,4.0,19.0,1.0,24.0,8.615384615384615,20.0,1.0,7260.153846153846,2.2592307692307694,2.41,2.237,Dupla,Rural,Ondulado
1704,262BMG0740,436.3,441.8,5.5,3903.0,3842.0,DUP,,2.0,4.0,1.0,7.0,11.666666666666666,20.0,5.0,7239.0,2.3043333333333336,2.41,2.237,Dupla,Rural,Montanhoso
1705,262BMG0750,452.0,481.5,29.5,2002.0,2358.0,PAV,,19.0,87.0,10.0,116.0,17.696969696969695,50.0,1.0,5128.030303030303,5.886121212121211,8.035,4.938,Simples,Rural,Ondulado
1706,262BMG0770,481.5,495.9,14.4,2327.0,2682.0,PAV,,8.0,19.0,1.0,28.0,9.666666666666666,20.0,5.0,3951.0,5.540583333333333,8.035,4.938,Simples,Rural,Plano
1707,262BMG0790,495.9,526.9,31.0,2938.0,3013.0,PAV,A,4.0,19.0,2.0,25.0,8.333333333333334,23.0,1.0,5138.6,5.4152,8.035,4.938,Simples,Rural,Plano
1708,262BMG0810,526.9,546.3,19.4,2584.0,2413.0,PAV,,4.0,16.0,1.0,21.0,10.777777777777779,35.0,1.0,4609.555555555556,5.819,7.799,4.938,Simples,Rural,Plano
1709,262BMG0820,546.3,569.6,23.3,2048.0,2378.0,PAV,,7.0,15.0,3.0,25.0,9.307692307692308,29.0,1.0,3744.923076923077,5.215692307692308,5.346,4.938,Simples,N/A,Montanhoso
1710,262BMG0830,569.6,582.6,13.0,3235.0,3531.0,PAV,,4.0,3.0,1.0,8.0,5.333333333333333,18.0,1.0,4572.333333333333,5.005999999999999,5.346,4.938,Simples,Rural,Ondulado
1711,262BMG0850,582.6,593.7,11.1,2264.0,2441.0,PAV,,6.0,3.0,0.0,9.0,3.5,11.0,1.0,6029.666666666667,4.938,4.938,4.938,Simples,Rural,Ondulado
1712,262BMG0870,593.7,634.6,40.9,2436.0,2442.0,PAV,A,9.0,17.0,1.0,27.0,7.642857142857143,21.0,1.0,4623.0,5.095142857142856,5.346,4.938,Simples,Rural,Plano
1713,262BMG0890,634.6,681.2,46.6,2680.0,2781.0,PAV,,3.0,19.0,1.0,23.0,6.9375,15.0,1.0,4996.5625,5.181,6.626,4.938,Simples,Rural,Plano
1714,262BMG0910,681.2,691.0,9.8,2071.0,1918.0,PAV,,0.0,1.0,1.0,2.0,9.0,13.0,5.0,5068.0,6.573,8.035,5.111,Simples,Rural,Ondulado
1715,262BMG0930,691.0,732.4,41.4,1661.0,1614.0,PAV,,1.0,9.0,1.0,11.0,5.9,13.0,1.0,3693.8,5.3168,7.799,4.938,Simples,Rural,Ondulado
1716,262BMG0950,732.4,751.0,18.6,1731.0,1844.0,PAV,A,0.0,6.0,2.0,8.0,9.333333333333334,13.0,5.0,3329.0,5.1605,5.346,4.938,Simples,Rural,Plano
1717,262BMG0970,751.0,767.8,16.8,1705.0,1630.0,PAV,,1.0,5.0,2.0,8.0,7.428571428571429,18.0,1.0,3145.285714285714,5.111,5.111,5.111,Simples,Rural,Plano
1718,262BMG0990,767.8,794.3,26.5,1705.0,1629.0,PAV,,6.0,16.0,0.0,22.0,7.818181818181818,20.0,1.0,3149.0,6.047,8.035,4.938,Simples,Rural,Plano
1719,262BMG0995,794.3,798.4,4.1,1705.0,1630.0,DUP,,2.0,5.0,0.0,7.0,9.0,15.0,6.0,3149.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
1720,262BMG1010,809.0,821.5,12.5,1811.0,1707.0,PAV,,22.0,70.0,0.0,92.0,9.789473684210526,65.0,1.0,4315.473684210527,5.741842105263157,8.035,4.938,Simples,Rural,Plano
1721,262BMG1020,888.3,909.6,21.3,2226.0,2427.0,PAV,,1.0,6.0,1.0,8.0,7.333333333333333,13.0,1.0,1863.0,5.111,5.111,5.111,Simples,Rural,Plano
1722,262BMG1030,909.6,922.6,13.0,2227.0,2428.0,PAV,,1.0,1.0,0.0,2.0,6.0,6.0,6.0,3858.0,5.111,5.111,5.111,Simples,Rural,Plano
1723,262BMS1270,2.6,4.2,1.6,3011.0,2994.0,PAV,,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5578.0,7.799,7.799,7.799,Simples,Urbana,Plano
1724,262BMS1280,5.0,5.7,0.7,3011.0,2994.0,DUP,,1.0,1.0,0.0,2.0,6.0,6.0,6.0,5578.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
1725,262BMS1290,13.4,17.7,4.3,1871.0,1787.0,PAV,,4.0,5.0,0.0,9.0,3.2222222222222223,5.0,1.0,3299.0,6.6113333333333335,8.035,4.938,Simples,Urbana,Plano
1726,262BMS1300,49.4,69.1,19.7,1905.0,1820.0,PAV,,1.0,2.0,1.0,4.0,8.0,14.0,5.0,3420.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
1727,262BMS1305,69.1,139.6,70.5,1905.0,1820.0,PAV,,2.0,10.0,2.0,14.0,6.5,18.0,1.0,3420.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
1728,262BMS1316,144.2,191.1,46.9,2578.0,2379.0,PAV,,5.0,15.0,2.0,22.0,7.571428571428571,18.0,1.0,3772.8571428571427,5.2782857142857145,7.799,4.938,Simples,Rural,Plano
1729,262BMS1320,191.1,239.4,48.3,2385.0,2184.0,PAV,,1.0,6.0,4.0,11.0,9.222222222222221,23.0,1.0,3463.222222222222,5.371222222222222,7.799,4.938,Simples,Rural,Plano
1730,262BMS1325,239.4,324.8,85.4,2030.0,1925.0,PAV,,6.0,25.0,3.0,34.0,6.8,25.0,1.0,2862.88,5.39896,7.799,4.938,Simples,Rural,Plano
1731,262BMS1328,324.8,328.2,3.4,2030.0,1925.0,DUP,,3.0,3.0,0.0,6.0,9.0,13.0,5.0,2814.0,4.8265,4.971,4.682,Dupla,Urbana,Ondulado
1732,262BMS1333,343.7,354.6,10.9,1248.0,1033.0,PAV,,1.0,10.0,0.0,11.0,10.2,21.0,5.0,1554.0,7.8462000000000005,8.035,7.799,Simples,Urbana,Plano
1733,262BMS1336,366.8,383.9,17.1,3755.0,3528.0,PAV,,5.0,18.0,3.0,26.0,11.166666666666666,23.0,1.0,6257.5,5.335,7.799,5.111,Simples,Rural,Plano
1734,262BMS1338,383.9,399.5,15.6,2097.0,2041.0,PAV,A,6.0,9.0,0.0,15.0,6.375,11.0,1.0,4455.0,5.790875,8.035,4.938,Simples,Rural,Plano
1735,262BMS1350,399.5,443.8,44.3,2097.0,2041.0,PAV,,2.0,13.0,1.0,16.0,7.2727272727272725,23.0,1.0,3695.0,5.079545454545454,5.111,4.938,Simples,Rural,Plano
1736,262BMS1352,443.8,462.0,18.2,2003.0,1824.0,PAV,,0.0,5.0,0.0,5.0,6.25,10.0,5.0,3106.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
1737,262BMS1360,462.0,489.6,27.6,2003.0,1824.0,PAV,,3.0,12.0,0.0,15.0,5.7272727272727275,10.0,2.0,3106.0,5.313818181818181,7.799,4.938,Simples,Rural,Plano
1738,262BMS1362,489.6,528.4,38.8,1547.0,1378.0,PAV,,4.0,12.0,2.0,18.0,7.5,14.0,1.0,2791.0,5.530166666666666,7.799,4.938,Simples,Rural,Plano
1739,262BMS1364,528.4,542.2,13.8,1547.0,1378.0,PAV,,1.0,1.0,1.0,3.0,6.333333333333333,13.0,1.0,2728.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
1740,262BMS1370,542.2,556.8,14.6,1547.0,1378.0,PAV,,0.0,4.0,1.0,5.0,8.25,13.0,5.0,2728.0,5.06775,5.111,4.938,Simples,Rural,Plano
1741,262BMS1380,556.8,558.1,1.3,1587.0,1421.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2728.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1742,262BMS1390,558.1,603.5,45.4,903.0,765.0,PAV,A,4.0,9.0,5.0,18.0,8.76923076923077,23.0,1.0,1862.2307692307693,5.317769230769231,7.799,5.111,Simples,Rural,Plano
1743,262BMS1395,603.5,656.4,52.9,903.0,765.0,PAV,,1.0,5.0,1.0,7.0,6.5,13.0,5.0,1698.0,5.111,5.111,5.111,Simples,Rural,Plano
1744,262BMS1412,656.4,659.2,2.8,903.0,765.0,PAV,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1698.0,5.111,5.111,5.111,Simples,Rural,Plano
1745,262BMS1420,659.2,706.1,46.9,903.0,765.0,PAV,,2.0,4.0,0.0,6.0,4.4,6.0,1.0,1698.0,5.111,5.111,5.111,Simples,Rural,Plano
1746,262BMS1450,719.7,737.4,17.7,903.0,765.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,1698.0,7.799,7.799,7.799,Simples,Urbana,Plano
1747,262BMS1452,737.4,766.3,28.9,903.0,765.0,PAV,,2.0,5.0,3.0,10.0,8.25,18.0,1.0,1698.0,5.111,5.111,5.111,Simples,Rural,Plano
1748,262BMS1465,767.9,779.8,11.9,643.0,634.0,PAV,,1.0,4.0,0.0,5.0,7.0,15.0,1.0,1309.0,7.877666666666667,8.035,7.799,Simples,Urbana,Plano
1749,262BMS1470,779.8,781.6,1.8,643.0,634.0,PAV,,0.0,2.0,1.0,3.0,23.0,23.0,23.0,1309.0,5.111,5.111,5.111,Simples,Rural,Plano
1750,267BMG0030,7.6,60.7,53.0,1790.25,1778.5,PAV,A,2.0,37.0,5.0,44.0,9.333333333333334,29.0,1.0,3572.6666666666665,5.298148148148148,8.035,4.938,Simples,Rural,Ondulado
1751,267BMG0050,60.7,91.9,31.2,1532.0,2220.0,PAV,,0.0,17.0,4.0,21.0,9.133333333333333,23.0,5.0,3326.0,6.245666666666667,8.035,4.938,Simples,Rural,Ondulado
1752,267BMG0130,117.4,137.1,19.7,2315.0,2350.0,PAV,,1.0,11.0,2.0,14.0,9.11111111111111,18.0,5.0,3516.4444444444443,6.723,8.035,4.938,Simples,Urbana,Ondulado
1753,267BMG0140,137.1,161.3,24.2,2358.0,2307.0,PAV,A,2.0,7.0,2.0,11.0,9.0,19.0,5.0,3496.0,5.905857142857143,8.035,4.938,Simples,Rural,Ondulado
1754,267BMG0150,161.3,212.3,51.0,2330.0,2410.5,PAV,,4.0,14.0,4.0,22.0,8.4,23.0,1.0,3549.6,5.7354666666666665,8.035,4.938,Simples,N/A,Montanhoso
1755,267BMG0190,269.7,290.2,20.5,1460.0,1311.0,PAV,,1.0,5.0,2.0,8.0,26.0,47.0,5.0,1996.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1756,267BMG0210,290.2,296.3,6.1,2143.0,2194.0,PAV,A,0.0,5.0,0.0,5.0,8.333333333333334,15.0,5.0,4002.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1757,267BMG0230,296.3,303.3,7.0,1812.0,1679.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3466.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
1758,267BMG0240,303.3,309.4,6.1,1382.0,1392.0,PLA,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2655.0,6.626,6.626,6.626,Simples,Urbana,Montanhoso
1759,267BMS0880,2.5,27.2,24.7,2673.0,2704.0,PAV,,4.0,5.0,2.0,11.0,6.111111111111111,14.0,1.0,3381.1111111111113,6.286444444444445,7.799,4.938,Simples,Rural,Plano
1760,267BMS0885,27.2,30.2,3.0,1183.0,1239.0,DUP,,0.0,5.0,0.0,5.0,25.0,25.0,25.0,3318.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1761,267BMS0890,30.2,123.8,93.6,1184.0,1240.0,PAV,A,5.0,10.0,3.0,18.0,5.875,13.0,1.0,3318.0,5.608124999999999,8.035,4.938,Simples,Rural,Plano
1762,267BMS0920,135.6,189.2,53.6,1415.0,1605.0,PAV,,6.0,4.0,0.0,10.0,2.888888888888889,5.0,1.0,3806.1111111111113,5.689111111111111,7.799,4.938,Simples,Rural,Plano
1763,267BMS0930,189.2,222.9,33.7,1415.0,1611.0,PAV,,1.0,2.0,1.0,4.0,6.0,13.0,1.0,3807.0,5.111,5.111,5.111,Simples,Rural,Plano
1764,267BMS0950,222.9,246.7,23.8,1415.0,1611.0,PAV,,2.0,4.0,1.0,7.0,5.0,13.0,1.0,3903.1428571428573,5.504,8.035,4.938,Simples,Rural,Plano
1765,267BMS0972,289.0,297.0,8.0,1325.0,1261.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,2731.0,7.799,7.799,7.799,Simples,Urbana,Plano
1766,267BMS0975,297.0,342.6,45.6,1325.0,1261.0,PAV,,1.0,2.0,1.0,4.0,6.0,13.0,1.0,2731.0,5.111,5.111,5.111,Simples,Rural,Plano
1767,267BMS0990,360.6,361.3,0.7,4218.0,4008.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,4472.0,5.111,5.111,5.111,Simples,Rural,Plano
1768,267BMS1000,364.5,367.8,3.3,2856.0,2864.0,DUP,,0.0,2.0,0.0,2.0,10.0,10.0,10.0,5318.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
1769,267BMS1010,367.8,395.3,27.5,2856.0,2864.0,PAV,,4.0,2.0,1.0,7.0,4.5,13.0,1.0,5318.0,5.111,5.111,5.111,Simples,Rural,Plano
1770,267BMS1030,395.3,417.0,21.7,664.0,601.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,1103.0,5.111,5.111,5.111,Simples,Rural,Plano
1771,267BMS1050,417.0,469.0,52.0,664.0,601.0,PAV,A,0.0,0.0,1.0,1.0,13.0,13.0,13.0,1103.0,5.111,5.111,5.111,Simples,Rural,Plano
1772,267BMS1115,532.3,604.6,72.3,232.0,229.0,PAV,A,0.0,2.0,1.0,3.0,7.666666666666667,13.0,5.0,389.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
1773,267BMS1130,647.4,678.1,30.7,260.0,256.0,PAV,,1.0,4.0,0.0,5.0,5.25,10.0,1.0,459.0,5.06775,5.111,4.938,Simples,Rural,Plano
1774,272BPR0455,362.2,365.2,3.0,2471.0,2420.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,4390.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
1775,272BPR0458,365.2,365.4,0.2,2471.0,2420.0,DUP,,0.0,2.0,0.0,2.0,10.0,10.0,10.0,4390.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1776,272BPR0460,365.4,368.4,3.0,2282.0,2345.0,DUP,,3.0,10.0,0.0,13.0,53.0,53.0,53.0,5336.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1777,272BPR0470,368.4,408.7,40.3,2068.0,2131.5,PAV,,1.0,12.0,2.0,15.0,7.25,18.0,5.0,4972.5,5.3165000000000004,7.799,4.938,Simples,Rural,Plano
1778,272BPR0490,408.7,417.7,9.0,1411.0,1465.0,PAV,,1.0,1.0,0.0,2.0,3.0,5.0,1.0,3102.0,5.1419999999999995,5.346,4.938,Simples,N/A,Montanhoso
1779,272BPR0500,417.7,436.4,18.7,1396.0,1443.0,PAV,,0.0,5.0,0.0,5.0,5.0,5.0,5.0,2902.0,5.6266,8.035,4.938,Simples,Rural,Ondulado
1780,272BPR0550,509.4,525.5,16.1,2283.0,2030.0,PLA,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3041.0,5.111,5.111,5.111,Simples,Rural,Plano
1781,272BPR0560,525.5,552.5,27.0,1829.0,1609.0,PAV,,4.0,3.0,1.0,8.0,4.571428571428571,14.0,1.0,2843.0,5.061571428571428,5.111,4.938,Simples,Rural,Plano
1782,272BPR0565,552.5,567.2,14.7,2195.0,2159.0,PAV,A,2.0,6.0,3.0,11.0,10.142857142857142,27.0,1.0,4012.0,5.012142857142857,5.111,4.938,Simples,Rural,Ondulado
1783,277BPR0020,6.5,9.9,3.4,11150.0,11226.0,DUP,,1.0,4.0,0.0,5.0,21.0,21.0,21.0,5944.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
1784,277BPR0025,9.9,23.8,13.9,11366.0,11373.0,DUP,A,9.0,27.0,2.0,38.0,18.88888888888889,52.0,5.0,14551.333333333334,2.8542222222222224,4.971,2.237,Dupla,Rural,Plano
1785,277BPR0030,23.8,29.0,5.2,10787.0,10318.0,DUP,,4.0,12.0,0.0,16.0,12.8,26.0,7.0,17505.0,2.289,2.41,2.237,Dupla,Rural,Plano
1786,277BPR0033,29.0,70.4,41.4,11387.0,10764.0,DUP,,65.0,113.0,10.0,188.0,19.487179487179485,68.0,1.0,18465.0,2.5987435897435898,4.971,2.237,Dupla,Rural,Montanhoso
1787,277BPR0053,93.6,107.3,13.7,8342.0,8250.0,DUP,,13.0,54.0,4.0,71.0,27.916666666666668,78.0,10.0,14266.0,4.874666666666667,4.971,4.682,Dupla,Urbana,Plano
1788,277BPR0055,107.3,122.2,14.9,10496.0,9569.0,DUP,,17.0,53.0,2.0,72.0,23.692307692307693,57.0,6.0,16271.0,4.013769230769231,4.971,2.237,Dupla,Urbana,Ondulado
1789,277BPR0058,122.2,124.3,2.1,10496.0,9569.0,DUP,,7.0,11.0,1.0,19.0,75.0,75.0,75.0,8202.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
1790,277BPR0060,124.3,130.2,5.9,13141.0,11786.0,DUP,,9.0,14.0,5.0,28.0,28.8,42.0,12.0,11336.0,7.8934,8.035,7.799,Simples,Urbana,Plano
1791,277BPR0065,130.2,134.0,3.8,16092.0,,PAV,,7.0,8.0,1.0,16.0,30.0,58.0,2.0,14778.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1792,277BPR0070,134.0,140.5,6.5,16092.0,,PAV,,12.0,19.0,2.0,33.0,22.166666666666668,36.0,9.0,14778.0,5.238833333333333,5.346,4.938,Simples,N/A,Montanhoso
1793,277BPR0075,140.5,147.5,7.0,16092.0,16246.0,DUP,A,0.0,2.0,3.0,5.0,24.5,31.0,18.0,28697.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1794,277BPR0080,147.5,153.9,6.4,4588.0,5140.0,PAV,,2.0,3.0,2.0,7.0,14.333333333333334,20.0,5.0,15461.666666666666,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
1795,277BPR0085,153.9,164.7,10.8,4588.0,5140.0,PAV,,4.0,11.0,1.0,16.0,12.0,21.0,5.0,8844.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
1796,277BPR0090,164.7,176.0,11.3,4685.0,5245.0,PAV,,3.0,21.0,3.0,27.0,16.333333333333332,25.0,5.0,7276.0,5.273888888888888,6.626,4.938,Simples,Rural,Montanhoso
1797,277BPR0110,176.0,240.6,64.6,4197.0,4209.0,PAV,A,13.0,43.0,9.0,65.0,9.583333333333334,41.0,1.0,6575.0,5.193305555555556,8.035,4.938,Simples,Rural,Plano
1798,277BPR0130,240.6,245.3,4.7,4155.0,4143.0,PAV,,1.0,2.0,0.0,3.0,3.6666666666666665,5.0,1.0,6467.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
1799,277BPR0135,245.3,249.0,3.7,3345.0,3599.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5300.0,6.626,6.626,6.626,Simples,Urbana,Montanhoso
1800,277BPR0140,249.0,281.2,32.2,3345.0,3599.0,PAV,,1.0,15.0,2.0,18.0,7.846153846153846,18.0,1.0,5300.0,5.323615384615384,8.035,4.938,Simples,Rural,Ondulado
